,Date,User,Tweet
1441,2022-12-31 05:30:36+00:00,Shoppingupdater,"thermodynamics#chemistry#yakeen3#shortnote#mindmaps #shortnotes #aiims #neet #shorts #physicswallah https://t.co/A0lQj9thdc

thermodynamics#chemistry#yakeen3#shortnote#mindmaps #shortnotes #aiims #neet #shorts #physicswallah

https://t.co/3VMNCbsi7e
December 31, 2022 at 11:00A…"
1442,2022-12-31 05:03:53+00:00,Cpn_Thakur,"Do you know the difference between lawyer and advocate...?
share in comment box
#PhysicsWallah #education
#sister #Motivation https://t.co/CLd7AmIltG"
1443,2022-12-31 04:35:13+00:00,DEEPANJANDEY111,"#PhysicsWallah #PHYSICS #nasa #isro #ESA #Astrophysics #QuantumComputing 
😎 https://t.co/EO9voLKQCl"
1444,2022-12-30 20:58:12+00:00,m_on_high,nowadays norm : call others thug to be a saint #PhysicsWallah #moneymatters
1445,2022-12-30 20:50:55+00:00,sakshamceo,"Sab Doglapan tha!!

@PhysicswallahAP Sir! 

Said ""Founder ka image banake kya karoge?💰 Achar daloge🥑? Bacchon ko padhao na""

Good Game but false USP.

#PhysicsWallah #MONEY
 #startupindia #IIT #JEEMain2023 #NEETUG2023 https://t.co/N15SsEiVlB"
1446,2022-12-30 20:37:34+00:00,sourav_bz,"Watched #PhysicsWallah TV series.
I am deeply inspired by the steps and actions he took.
I have spoken similar words, but never went all in to make it a reality. 
I mostly lacked clarity and was insecure with my confidence because of the background I came from."
1447,2022-12-30 18:17:52+00:00,AnkitYa10986130,I am not happy with second episode of Physics wallah web series. How can he break glass of anyone's car😂. OMG it's Audi man😆.@PhysicswallahA #Alakhpandey #Physicswallah
1448,2022-12-30 17:47:18+00:00,SunilKu50007613,"एपिसोड 6 से एपिसोड 1 तक उल्टा देख डाला, पता ही नही चला.. ध्यान ही नही रहा कि कुछ तो गड़बड़ हैं..बस मस्त, शानदार  !!
#PhysicsWallah @PhysicswallahAP @amazonminiTV"
1449,2022-12-30 17:35:21+00:00,naughtyhr,"As promised, we are back with the dates for Mega Drive at Jaipur and Kolkata on 8 Jan and 15 Jan 23 respectively.

 #pw #physicswallah https://t.co/U851ofV94D"
1450,2022-12-30 14:29:46+00:00,amazonminiTV,"Physics Wallah ke partner ka naam kya hai ?

#PhysicsWallah #WatchNow #WatchFree"
1451,2022-12-30 14:07:39+00:00,amazonminiTV,"it’s time to let your ❤️ do some manmaniyan 😍  

#AboutFilms @PhysicswallahAP #ShriidharDubey 

#PhysicsWallah #PW #AlakhPandey #Alakh #AlakhSir #PhysicsWallahMotivation #PhysicsWallahAlakhPandey #WatchNow #WatchFree https://t.co/ENEnatD9ey"
1452,2022-12-30 12:16:45+00:00,TbiHindi,"बड़ी-बड़ी एडटेक कंपनियों के करोड़ों के ऑफर्स को ठुकराने के बाद #PhysicsWallah के संस्थापक अलख पांडे चर्चा में आए थे। क्या आपको पता है कि 1.1 बिलियन डॉलर की #unicorn कंपनी बनाने वाले इस युवा शिक्षक और यूट्यूबर ने 5000 की नौकरी से की थी अपने सफ़र की शुरुआत?
https://t.co/bE2V9IRZRB"
1453,2022-12-30 10:41:17+00:00,SaadKam93554152,"Hi guys! If you have trouble with Physics-related questions or any topic, feel free to contact me here on Fiverr. 
https://t.co/6132fzZvaI

You can also inbox me here on Twitter.
#physics #physicswallah #physicteacher #tutor #tutoring #physicstutor #physicsclass #physicsfun"
1454,2022-12-30 10:07:13+00:00,amazonminiTV,"this is the reason his love for students gets him the equal and opposite reaction🔁 

#AboutFilms @PhysicswallahAP #ShriidharDubey

#PhysicsWallah #PW #AlakhPandey #Alakh #AlakhSir #PhysicsWallahMotivation #PhysicsWallahAlakhPandey #WatchNow #WatchFree https://t.co/ofIPsIAOgV"
1455,2022-12-30 08:21:56+00:00,amazonminiTV,"@IMDb_in  @ZakirKhan @AyushMehra007  @PhysicswallahAP @BarkhaSingh0308  #ShivankitParihar #ShriidharDubey  #UrviSingh #SurajRikame #SachinSingh     
 
#HighestRatedShow #IMDb #PleaseFindAttached #Sixer #FarziMushaira #Crushed #PhysicsWallah  #AmazonminiTV"
1456,2022-12-30 07:37:05+00:00,IBC24News,"Year Ender 2022: #Physicswallah समेत इन #Startups ने 2022 में रचा था इतिहास, 100 करोड़ की वैल्यूएशन हांसिल कर दर्ज कराया #IndianUnicorn में अपना नाम …जानें

#YearEnder2022 | #NewYear2023 

https://t.co/SQX5B4Orfq"
1457,2022-12-30 07:22:51+00:00,Vandana38633149,#PhysicsWallah https://t.co/QBtbUTXmQ4
1458,2022-12-30 05:13:09+00:00,Rajeshbhure13,"The Era of Byju's,Unacadamy,PW
&amp; Udemy Over ?

#Unacademy #Byjus #YouTube 
#PhysicsWallah https://t.co/iuRMHvVKyt"
1459,2022-12-30 04:27:53+00:00,Tapan_K_S,Watch #PhysicsWallah web series in #AmazonMiniTv. U ll come to know the inspiring story of the struggle &amp; hard work of AlekhPandey to build the institute from scratch which had became an unicorn today. An inspiring teacher..
1460,2022-12-30 04:03:56+00:00,Aditya44685703,"Reality 💯⚡🤐😭
#physicswallah #AlakhPandey 
#REALITY #education #DBoss 
@PhysicswallahAP @amazonminiTV https://t.co/reiZ2wrd24"
1461,2022-12-29 15:44:59+00:00,amazonminiTV,"@Riteishd @fukravarun @KushaKapila #ShriidharDubey

#NewYear #NewYearWishList #Sixer #PhysicsWallah #Crushed #FarziMushaira #YatriKripyaDhyanDe #PleaseFindAttached #PleaseStayAttached #CapitalAsmalla #HatkeEntertainment #WatchNow #WatchFree #AmazonminiTV"
1462,2022-12-29 14:42:12+00:00,DEEPANJANDEY111,"#PhysicsWallah 
#nasa #astroloji 
🚀 https://t.co/9b0VYOg47r"
1463,2022-12-29 12:26:10+00:00,amazonminiTV,"drop a 🙌 in the comments for the real life support system of Alakh sir. 

dekhiye Physics Wallah ki journey only on miniTV.

#AboutFilms @PhysicswallahAP #ShriidharDubey

#PhysicsWallah #PW #AlakhPandey #AlakhSir #PhysicsWallahMotivation #PhysicsWallahAlakhPandey #WatchFree https://t.co/Zpnc8ZLVtW"
1464,2022-12-29 12:23:37+00:00,ImgVasanth,"#YouTubeLearning, the whale of all online coaching classes is on the floor now... 

Now the situation of unicorns 
#Byju #PhysicsWallah #Unacademy #UdemyCourses 

😂😂😂"
1465,2022-12-29 11:18:09+00:00,tajamul_rashid,"When you have dreams associated with a passion then uncertainties and bad times make you more stronger and lift you up to strongly demonstrate the path of success.

Physics Wallah is a real inspiration.Hats off👏  @PhysicswallahAP #PhysicsWallah #physicswallahtrailer"
1466,2022-12-29 10:34:47+00:00,Shankara257,"#hymnfortheweekend #hymnfortheweekendedit #hymnfortheweekendedit #hymnfortheweekendcoldplay #physicswallah #physics #boring 
#alakhpandeyphysicswallah https://t.co/fT4vtB7pLZ"
1467,2022-12-29 10:30:06+00:00,AayuPhysics,"https://t.co/u7sEt7oDvN

#겨울에_태어난_원스들의_샛별이 #推特刷粉丝 #刷粉平台 #COVID19 #physics #physicswallahtrailer #PhysicsWallah #ExamWarriors #CBSE #CBSENews #Dateline #Science #opticalillusion #Classof2023 #TEN https://t.co/bLFs0rPngj"
1468,2022-12-29 10:11:31+00:00,ZindagiKamaal,"12वी पास ने बनायीं यूनिकॉर्न कंपनी - Alakh Pandey (Physics Wallah)
https://t.co/7n827zsn4G
Please Like, Share, and Subscribe!!
#alakhpandey #alakhsir #PhysicsWallah  #Motivational  #zeba #kamaalzindagi
@PhysicswallahAP @EduMinOfIndia @UNESCO @therandomvibez"
1469,2022-12-29 09:47:42+00:00,DEEPANJANDEY111,"JUNO MISSION 🌍👩‍🚀NASA🚀
#PhysicsWallah #ESA #NASAWebb 
#IPL2023 #MerryChristmas2022 #HappyNewYear 
👇🏻👇🏻👇🏻👇🏻
Let's see it 🔥 https://t.co/a7sFMKKhkm"
1470,2022-12-29 06:46:59+00:00,amazonminiTV,"@IMDb_in @Zakirism @AyushMehra007 @BarkhaSingh0308 #ShivankitParihar #ShriidharDubey #IshikaGagneja #RahulTewari #UrviSingh 

#HighestRatedShow #HighestRatesShowsOnIMDb #IMDb #PleaseFindAttached #Sixer #FarziMushaira #Crushed #PhysicsWallah #HatkeEntertainment #AmazonminiTV"
1471,2022-12-29 06:33:21+00:00,DEEPANJANDEY111,"the single-slit diffraction experiment, we can observe the bending phenomenon of light or diffraction that causes light from a coherent source to interfere with itself and produce a distinctive pattern on the screen called the diffraction pattern.
#light #PhysicsWallah 
👇🏻👇🏻🌍🌍 https://t.co/qZ0wfvPqtb"
1472,2022-12-29 06:05:12+00:00,DEEPANJANDEY111,"Astronomers discover a massive filament of hydrogen gas in Milky Way🌌
🚀🛸🛰   🖤|🤍
#NASA #ISRO #PhysicsWallah #Astros #astronomia #Astrophotography #GalaxyS23Ultra #PhysicalTherapy  #smalldickenergy #IPLAuctions #QuantumComputing #MoonDAO #star
💫✨💫✨💫✨💫✨💫✨💫✨💫✨
😁 https://t.co/CM71UQk2NB"
1473,2022-12-29 02:14:54+00:00,parrothere,@YouTube #PhysicsWallah
1474,2022-12-29 00:18:12+00:00,MdDanis87713496,"Must watch web series, Physics Wala. Such an inspiring story of Alak Pandey.

#PhysicsWallah"
1475,2022-12-28 17:24:59+00:00,AnindithB,"When did they add Locomotion and Movement in JEE #JEEMain2023 #jeemains2023inapril #JEEMain2023inApril 
@PhysicsWalIah @PhysicswallahAP #PhysicsWallah https://t.co/1DtResPzEz"
1476,2022-12-28 16:30:21+00:00,MonkKiiBaat,Anyone watched #PhysicsWallah ?? Hows it?
1477,2022-12-28 14:56:51+00:00,awaraparinda09,Awesome series #PhysicsWallah https://t.co/EmEb7l53mW
1478,2022-12-28 14:37:17+00:00,RealPratham21,"#PhysicsWallahOnminiTV #PhysicsWallah one of the best revolutionary series ever made on education. So inspiring. 
@PhysicswallahAP"
1479,2022-12-28 14:29:54+00:00,DEEPANJANDEY111,"cyclotron is a type of particle accelerator invented by Ernest O Lawrence in 1929–1930 patented in 1932. A cyclotron accelerates charged particles outwards from the center of a flat cylindrical vacuum chamber along a spiral path #PhysicsWallah #ESA #astronomy #technology 
💫✨ https://t.co/Twptlh35v4"
1480,2022-12-28 13:03:12+00:00,AdityaS73052955,"My rich Friend going to buy this subscription 😂😂😂#physicswallah  #TrendingTopics 
# https://t.co/lGtOZZ19f8"
1481,2022-12-28 12:33:29+00:00,rakeshkumargiri,Binged watched #PhysicsWallah blown away by the fact that its based on a real story..we have so many geniuses amongst us #AlakhPandey
1482,2022-12-28 11:52:27+00:00,ask_the_ashish,"#physicswallah #physicswallahmotivation #physicswallahalakhpandey #kotarajasthan @ Sengpur, Gujarat, India https://t.co/a5IJTJfUCd"
1483,2022-12-28 11:28:15+00:00,amazonminiTV,"all these fab reviews got us like 🥰🥰

#AboutFilms @PhysicswallahAP #ShriidharDubey

#PhysicsWallah #PW #AlakhPandey #Alakh #AlakhSir #PhysicsWallahMotivation #PhysicsWallahAlakhPandey https://t.co/xWvlPsjfiE"
1484,2022-12-28 07:16:41+00:00,naughtyhr,"Wishing you a Very Happy New Year in Advance. 

We are looking for Foundation (9-10 class) English faculties for locations Kota, Kanpur, Lucknow and Indore . Please share your resume at samrridhi.goyal@pw.live

#pw #physicswallah"
1485,2022-12-28 06:09:26+00:00,bharatenters,"Physics wallah Exposed 

#PhysicsWallahOnminiTV #physicswallahtrailer #physicswallah #NTA #postponejeemains2023 #chainsawman #UkraineWar #NeverLetMeGoSeriesEP3 https://t.co/nloAAjXLFu"
1486,2022-12-28 05:16:08+00:00,DEEPANJANDEY111,"Massive asteroid that could pose threat to Earth found hiding in Sun's glare Astronomers discovered three near-Earth asteroids hiding in Sun's glare.👻👻👻
#nasalvaccine #isro #Indian #IPLAuction #ASTRO #PhysicsWallah #sciencefiction 
✨💫✨💫✨💫✨💫✨💫✨💫💫💫✨
🌚🌝🌚🌝🌚🌝 https://t.co/scMqaYEs30"
1487,2022-12-28 02:27:02+00:00,singh_uttam09,why physics is so hard 😪 ???? #PhysicsWallah #ALLEN #Unacademy
1488,2022-12-27 18:17:24+00:00,itonakshikalra,"From teaching in a room to building India’s largest edtech brand #PhysicsWallah , @PhysicswallahAP is a true inspiration. I recently interviewed the man whose journey can be seen in webseries ‘Physics Wallah’. 
https://t.co/m8VLeW1y7X

Watch the interview here!☺️

#Alakhpandey"
1489,2022-12-27 16:42:32+00:00,shiva_thingks,"Watched PhysicsWallah. Inspiring!
Choose one thing. &amp; Be extraordinary in that one thing, everything else will fall into place.

#PhysicsWallah"
1490,2022-12-27 15:38:56+00:00,Silentmanushya,"😂💯
#silentmanushya #PhysicsWallah #ElonMusk #proffesor #physics #Maths #mathematician #physician https://t.co/0lVWHbMyVF"
1491,2022-12-27 14:43:30+00:00,ImpactfulPitch,"#PhysicsWallah has acquired an approximately 19.5% stake in an #onlinelearning #platform iNeuron. As part of the deal, S Chand has received about INR 13.8 Cr for divesting #shares in iNeuron.
#startups #Entrepreneur #business #impactfulpitch
#trends #partnership #edtech #Growth"
1492,2022-12-27 14:26:42+00:00,amazonminiTV,#PleaseFindAttached #PhysicsWallah #IshqExpress #Sixer #JinhoneHumaraDilJeetLiya #AmazonminiTVRewind #AmazonminiTVCuteMoments #AmazonminiTVLovingMoments #HatkeEntertainment #WatchNow #WatchFree #AmazonminiTV
1493,2022-12-27 14:08:55+00:00,nsnsethi,"I recently watched the TV Series #PhysicsWallah and my mind is blown! 🤯

Thought of documenting what I have been able to glean from the series. Read on.

1. 𝐄𝐯𝐞𝐫𝐲𝐭𝐡𝐢𝐧𝐠 𝐡𝐚𝐩𝐩𝐞𝐧𝐬 𝐟𝐨𝐫 𝐚 𝐫𝐞𝐚𝐬𝐨𝐧. You missed a flight? Maybe, you were saved from a plane crash."
1494,2022-12-27 07:05:52+00:00,startupstorym,"#PhysicsWallah allocates $40 million for M&amp;As

(@PhysicswallahAP ) @alakhpandey70  #edtech #onlinelearning #mergersandacquisitions 

https://t.co/7ZLH9m5Ed5"
1495,2022-12-27 06:44:25+00:00,rushi_patel_123,"Did you watch the #PhysicsWallah series? 😊

If the answer is yes, then please share some learnings here. ⬇️"
1496,2022-12-27 06:42:50+00:00,VatsViru,Superb picturisation of a Motivational life story.. @PhysicswallahAP  I wish either I was born late or u should have started teaching earlier. Keep Growing keep teaching 💗 #PhysicsWallahOnminiTV #Physicswallah
1497,2022-12-27 05:54:59+00:00,newstakofficial,"कभी बेचना पड़ा था घर, फिर...

News Tak के साथ खास बातचीत के दौरान Physics Wallah के अलख पांडेय ने बताई अपनी सक्सेस स्टोरी।
#PhysicsWallah | @PhysicswallahAP | @NidhiTanejaa https://t.co/QD2FbxyJQ4"
1498,2022-12-27 05:43:09+00:00,WEXTinVentures,"Westbridge Capital-backed PhysicsWallah entered the upskilling segment with the acquisition of Bengaluru-based iNeuron last week. But the purchase is just one part of PhysicsWallah’s strategy, as the company.  #PhysicsWallah #iNeuron #Edtech #PrateekMaheshwari #Funding #DailyNews https://t.co/HjZVE2zgpf"
1499,2022-12-27 05:15:37+00:00,itsmerajiv_07,"टकला गैंग tops the chart
#physicswallah
#edtech

Forbes India 2022 Rewind: Top 10 stories you loved the most https://t.co/43db450BvF"
1500,2022-12-27 02:43:03+00:00,insiderhindi,"अब स्किल सिखाकर नौकरी दिलाएगा PhysicsWallah, iNeuron प्लैटफॉर्म का किया अधिग्रहण

#physicswallah #pwcompany #ineuron #jobs #upskills #acqusitions #startup #business #news #hindi 

https://t.co/j7BwKoOZwJ"
1501,2022-12-26 18:33:19+00:00,SachinShukla1k,"Just completed watching #PhysicsWallah 
Seriously as an student and as an viewers we can see the struggle done by @PhysicswallahAP 
Well created Series by @abhidhan 
Every Performance was so realistic Fantastic series @ShreeDharDubey 
@imradhabhatt  👏👏👏👏👏"
1502,2022-12-26 18:20:17+00:00,Gautamsoni01,Achcha Teacher - #PhysicsWallah #PhysicsWallahOnminiTV #amazonprime #reallifebasedstory #Alakhpandey https://t.co/CWTl4A8XEQ
1503,2022-12-26 16:01:31+00:00,imAnurag1274,"Watching Alakh sir's series advertisment on his own yt channel hits different 🔥🔥
#Respect #Physicswallah https://t.co/k9BivLLNsj"
1504,2022-12-26 14:38:26+00:00,DEEPANJANDEY111,"Compton scattering, discovered by A H Compton, is the scattering of a high fq photon after an interaction with a charged particle,usually an electron. If it results in a decrease in energy of the photon, it is called the Compton effect #Physics #PhysicsWallah #NASAWebb #ISRO https://t.co/b4w6DAnC5N"
1505,2022-12-26 14:02:29+00:00,amazonminiTV,"@vickykaushal09 @Pparitosh1 @AyushMehra007 @BarkhaSingh0308 #ShriidharDubey #BadriChavan @Zakirism 

#PleaseFindAttached #PhysicsWallah #CaseTohBantaHai #FarziMushaira #ScenesThatMadeYouLaugh #AmazonminiTVRewind #AmazonminiTVComedyMoments #HatkeEntertainment #AmazonminiTV"
1506,2022-12-26 14:00:31+00:00,amazonminiTV,"evening plans ho toh aise 😛#PhysicsWallahOnminiTV  

#AboutFilms @PhysicswallahAP #ShriidharDubey

#PhysicsWallah #PW #AlakhPandey #Alakh #AlakhSir #PhysicsWallahMotivation #PhysicsWallahAlakhPandey #WatchNow #WatchFree https://t.co/z1oe1zyUsB"
1507,2022-12-26 13:16:05+00:00,Aaravdwivedi25,"#PhysicsWallah Web Series-⭐⭐⭐
""A TYPICAL BOLLYWOOD BIOPIC""
This series is based on the Life of 
Alakh Pandey...The 1st Ep of this Series Is Very Gripping But 2nd,3rd Ep Is Very Strechy And Boring,But After 3rd Ep the series Again Grap Is Grip..."
1508,2022-12-26 13:15:42+00:00,YourStory_Hindi,"Youtube चैनल से एडटेक यूनिकॉर्न तक का सफर... अलख पांडेय के संघर्ष को दिखाती है Physics Wallah वेब सीरीज
@PhysicswallahAP @physics__wallah
#PhysicsWallah #YouTube #EdtechUnicorn #WebSeries #AlakhPandey

https://t.co/fb5tY9UgDU"
1509,2022-12-26 08:36:05+00:00,onboard_books,"#Physicswallah acquires edtech start-up #iNeuron for Rs 13.8 crore from S Chand #onboardbooks #edtech
https://t.co/msvcb2wJA8"
1510,2022-12-26 07:29:45+00:00,amazonminiTV,"subject line for leave email to manager: my mind is already on leave😪

#AboutFilms @PhysicswallahAP @saifshyder 

#PhysicsWallah #PW #AlakhPandey #Alakh #AlakhSir #PhysicsWallahMotivation #PhysicsWallahAlakhPandey #WatchNow #WatchFree https://t.co/rdY8kR0Eu6"
1511,2022-12-26 05:26:55+00:00,PartTimeeTrader,"Indian Startup Turned Unicorn in 2022

#startup #physicswallah #mamaearth #unicorn #2022 #news #business https://t.co/t01pp5pxFp"
1512,2022-12-26 03:04:50+00:00,Shoppingupdater,"DAILY TARGET 🎯 NEET ASPIRANT LIVE #physicswallah #studyvlog #neet2023preparation #yakeen 2.0 https://t.co/YjwMIMlpN3

DAILY TARGET 🎯 NEET ASPIRANT LIVE #physicswallah #studyvlog #neet2023preparation #yakeen 2.0
neet aspirant life neet aspirant life neet aspirant lifestyle n…"
1513,2022-12-26 00:42:26+00:00,AayuPhysics,#Math #formula #mathwallet #ExamWarriors #COVID19 #قسوه_القلب_اعظم_عقوبه #Fact #PhysicsWallah #physics #Area86 #الهلال_النصر #bbtvi #thestar2022ep10 https://t.co/TtyqhdOF0a
1514,2022-12-25 18:33:19+00:00,yjain6536,"Wondering what would have happened without YouTube teachers
Especially #pw #PhysicsWallahOnminiTV #physicswallah #JEEMain2023 #jeemains2023inapril #NEET #NEETUG2023"
